"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_plural_n","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"441","2022-09-23 20:13:45","2022-09-23 20:14:01",0,100,16,1,"2022-09-23 20:14:01","anonymous","DE",0.899999976158142,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",16,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"442","2022-09-23 20:19:00","2022-09-23 20:26:14",0,100,433,1,"2022-09-23 20:26:16","anonymous","DE",1,1,58,0,1,1,10,10,2,"1|2|3|4|5",11,16,7,11,55,"1|2|3|4|5",2,"1|2|3|4|5",17,20,16,13,34,"1|2|3|4|5",5,59,41,"1|2",2,50,50,"1|2",2,1,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",433,"Deutschen","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Germany"
"443","2022-09-23 20:24:59","2022-09-23 20:33:39",0,100,519,1,"2022-09-23 20:33:39","anonymous","DE",0.899999976158142,1,55,0,1,1,10,10,1,"1|2|3|4|5",90,10,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",80,5,15,0,0,"1|2|3|4|5",4,70,30,"1|2",3,50,50,"1|2",4,6,2,5,2,2,"Deutsche/r","Deutschland","Deutsche",519,"Deutschen","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"444","2022-09-23 20:33:59","2022-09-23 20:38:36",0,100,277,1,"2022-09-23 20:38:36","anonymous","DE",1,1,47,0,1,1,10,10,2,"4|3|2|1|5",0,20,7,73,0,"4|3|2|1|5",2,"4|3|2|1|5",6,82,5,7,0,"4|3|2|1|5",7,28,72,"2|1",3,83,17,"2|1",3,5,2,3,5,1,"Deutsche/r","Deutschland","Deutsche",277,"Deutschen","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Germany"
"445","2022-09-23 20:30:55","2022-09-23 20:39:37",0,100,521,1,"2022-09-23 20:39:37","anonymous","DE",0.899999976158142,1,70,0,1,1,10,6,2,"1|2|3|4|5",82,0,0,0,18,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",4,50,50,"1|2",4,30,70,"1|2",3,6,2,6,4,1,"Deutsche/r","Deutschland","Deutsche",521,"Deutschen","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"446","2022-09-23 20:50:57","2022-09-23 21:06:50",0,100,952,1,"2022-09-23 21:06:51","anonymous","DE",0.899999976158142,1,67,1,1,1,10,7,1,"1|2|3|4|5",80,10,10,0,0,"1|2|3|4|5",1,"1|2|3|4|5",50,30,0,0,20,"1|2|3|4|5",7,40,60,"1|2",3,30,70,"1|2",4,1,2,4,2,2,"Deutsche/r","Deutschland","Deutsche",952,"Deutschen","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"447","2022-09-23 21:29:16","2022-09-23 21:32:27",0,100,191,1,"2022-09-23 21:32:28","anonymous","DE",0.899999976158142,1,52,1,1,1,9,9,1,"1|2|3|4|5",90,9,1,0,0,"1|2|3|4|5",1,"1|2|3|4|5",80,10,0,0,10,"1|2|3|4|5",4,50,50,"1|2",2,50,50,"1|2",2,99,2,3,6,1,"Deutsche/r","Deutschland","Deutsche",191,"Deutschen","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Germany"
"448","2022-09-23 21:39:02","2022-09-23 21:42:59",0,100,236,1,"2022-09-23 21:43:01","anonymous","DE",0.800000011920929,1,31,1,1,1,5,5,1,"4|3|2|1|5",0,0,51,49,0,"4|3|2|1|5",5,"4|3|2|1|5",0,1,49,50,0,"4|3|2|1|5",4,51,49,"2|1",3,51,49,"2|1",4,4,2,3,5,2,"Deutsche/r","Deutschland","Deutsche",236,"Deutschen","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"449","2022-09-23 21:41:54","2022-09-23 21:48:29",0,100,395,1,"2022-09-23 21:48:30","anonymous","DE",1,1,58,1,1,1,10,5,3,"1|2|3|4|5",0,0,100,0,0,"1|2|3|4|5",3,"1|2|3|4|5",0,0,100,0,0,"1|2|3|4|5",1,50,50,"1|2",2,50,50,"1|2",1,1,2,3,5,2,"Deutsche/r","Deutschland","Deutsche",395,"Deutschen","Complete","50-59",1,1,"Control","Pass","FL_63","Control","Germany"
"450","2022-09-23 22:19:57","2022-09-23 22:27:45",0,100,467,1,"2022-09-23 22:27:45","anonymous","DE",1,1,31,0,1,1,8,7,2,"4|3|2|1|5",22,39,20,14,5,"4|3|2|1|5",1,"4|3|2|1|5",38,25,20,7,10,"4|3|2|1|5",3,68,32,"2|1",3,28,72,"2|1",3,4,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",467,"Deutschen","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Germany"
"451","2022-09-23 22:23:57","2022-09-23 22:28:25",0,100,267,1,"2022-09-23 22:28:26","anonymous","DE",1,1,37,0,1,1,10,10,2,"1|2|3|4|5",30,20,15,35,0,"1|2|3|4|5",2,"1|2|3|4|5",60,30,5,5,0,"1|2|3|4|5",5,19,81,"1|2",3,52,48,"1|2",3,2,2,6,5,2,"Deutsche/r","Deutschland","Deutsche",267,"Deutschen","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"452","2022-09-24 01:21:45","2022-09-24 01:22:17",0,100,31,1,"2022-09-24 01:22:18","anonymous","DE",0.899999976158142,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",31,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"453","2022-09-24 01:35:15","2022-09-24 01:37:22",0,100,126,1,"2022-09-24 01:37:24","anonymous","DE",1,1,27,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",126,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"454","2022-09-24 05:02:37","2022-09-24 05:13:27",0,100,650,1,"2022-09-24 05:13:27","anonymous","DE",1,1,68,0,1,1,8,8,2,"1|2|3|4|5",40,50,10,0,0,"1|2|3|4|5",2,"1|2|3|4|5",40,50,10,0,0,"1|2|3|4|5",4,40,60,"1|2",2,70,30,"1|2",2,2,2,4,6,2,"Deutsche/r","Deutschland","Deutsche",650,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"455","2022-09-24 07:30:46","2022-09-24 07:39:42",0,100,535,1,"2022-09-24 07:39:42","anonymous","DE",0.899999976158142,1,80,1,1,1,6,6,1,"1|2|3|4|5",60,30,0,0,10,"1|2|3|4|5",1,"1|2|3|4|5",40,20,0,0,40,"1|2|3|4|5",5,20,80,"1|2",3,30,70,"1|2",3,4,2,6,3,1,"Deutsche/r","Deutschland","Deutsche",535,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"456","2022-09-24 07:32:14","2022-09-24 07:40:37",0,100,502,1,"2022-09-24 07:40:37","anonymous","DE",1,1,57,1,1,1,10,7,2,"4|3|2|1|5",0,50,0,0,50,"4|3|2|1|5",2,"4|3|2|1|5",0,50,0,0,50,"4|3|2|1|5",5,69,31,"2|1",3,40,60,"2|1",2,2,2,4,6,1,"Deutsche/r","Deutschland","Deutsche",502,"Deutschen","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"457","2022-09-24 07:55:50","2022-09-24 07:56:16",0,100,25,1,"2022-09-24 07:56:18","anonymous","DE",1,1,24,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",25,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"458","2022-09-24 07:57:41","2022-09-24 08:03:02",0,100,320,1,"2022-09-24 08:03:02","anonymous","DE",1,1,54,0,1,1,5,5,2,"4|3|2|1|5",50,40,10,0,0,"4|3|2|1|5",1,"4|3|2|1|5",50,40,10,0,0,"4|3|2|1|5",3,50,50,"2|1",3,70,30,"2|1",2,4,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",320,"Deutschen","Complete","50-59",0,1,"Control","Pass","FL_64","Control","Germany"
"459","2022-09-24 08:30:13","2022-09-24 08:30:52",0,100,38,1,"2022-09-24 08:30:52","anonymous","DE",1,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",38,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"460","2022-09-24 09:25:28","2022-09-24 09:25:44",0,100,15,1,"2022-09-24 09:25:44","anonymous","DE",0.800000011920929,1,28,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",15,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"461","2022-09-24 09:55:50","2022-09-24 10:01:35",0,100,345,1,"2022-09-24 10:01:36","anonymous","DE",1,1,40,1,1,1,10,7,2,"1|2|3|4|5",58,22,13,7,0,"1|2|3|4|5",2,"1|2|3|4|5",36,40,16,8,0,"1|2|3|4|5",5,32,68,"1|2",3,26,74,"1|2",2,5,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",345,"Deutschen","Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"462","2022-09-24 10:04:53","2022-09-24 10:11:03",0,100,370,1,"2022-09-24 10:11:04","anonymous","DE",0.899999976158142,1,44,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",370,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"463","2022-09-24 10:07:15","2022-09-24 10:12:49",0,100,333,1,"2022-09-24 10:12:50","anonymous","DE",1,1,69,1,1,1,10,10,3,"4|3|2|1|5",0,0,100,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",1,100,0,"2|1",1,100,0,"2|1",1,1,2,5,7,2,"Deutsche/r","Deutschland","Deutsche",333,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"464","2022-09-24 10:44:13","2022-09-24 10:52:35",0,100,501,1,"2022-09-24 10:52:35","anonymous","DE",0.899999976158142,1,68,0,1,1,10,5,1,"1|2|3|4|5",64,5,1,1,29,"1|2|3|4|5",1,"1|2|3|4|5",51,5,2,0,42,"1|2|3|4|5",7,14,86,"1|2",2,28,72,"1|2",4,7,2,4,2,2,"Deutsche/r","Deutschland","Deutsche",501,"Deutschen","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"465","2022-09-24 10:58:58","2022-09-24 10:59:38",0,100,39,1,"2022-09-24 10:59:39","anonymous","DE",0.899999976158142,1,56,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",39,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"466","2022-09-24 11:05:30","2022-09-24 11:05:57",0,100,27,1,"2022-09-24 11:05:58","anonymous","DE",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",27,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"467","2022-09-24 11:36:39","2022-09-24 11:44:56",0,100,496,1,"2022-09-24 11:44:56","anonymous","DE",1,1,76,1,1,1,5,5,1,"1|2|3|4|5",60,20,5,0,15,"1|2|3|4|5",1,"1|2|3|4|5",60,20,10,0,10,"1|2|3|4|5",2,70,30,"1|2",4,30,70,"1|2",3,7,2,6,4,2,"Deutsche/r","Deutschland","Deutsche",496,"Deutschen","Complete","60+",0,0,"Control","Pass","FL_88","Control","Germany"
"468","2022-09-24 11:52:19","2022-09-24 11:53:07",0,100,48,1,"2022-09-24 11:53:09","anonymous","DE",1,1,54,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",48,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"469","2022-09-22 10:44:57","2022-09-24 11:56:09",0,100,177071,1,"2022-09-24 11:56:11","anonymous","DE",1,1,73,0,1,1,10,5,2,"1|2|3|4|5",82,0,18,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,80,0,0,20,"1|2|3|4|5",1,50,50,"1|2",3,0,100,"1|2",3,4,2,3,5,1,"Deutsche/r","Deutschland","Deutsche",177071,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"470","2022-09-24 12:24:21","2022-09-24 12:24:38",0,100,17,1,"2022-09-24 12:24:39","anonymous","DE",0.899999976158142,1,26,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",17,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"471","2022-09-24 12:57:16","2022-09-24 12:58:26",0,100,69,1,"2022-09-24 12:58:28","anonymous","DE",1,1,52,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",69,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"472","2022-09-24 13:15:04","2022-09-24 13:15:22",0,100,17,1,"2022-09-24 13:15:23","anonymous","DE",1,1,23,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",17,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"473","2022-09-24 13:55:44","2022-09-24 14:00:00",0,100,256,1,"2022-09-24 14:00:01","anonymous","DE",1,1,36,1,1,1,5,5,1,"4|3|2|1|5",59,25,10,6,0,"4|3|2|1|5",1,"4|3|2|1|5",61,25,8,6,0,"4|3|2|1|5",6,25,75,"2|1",4,25,75,"2|1",4,4,2,5,2,1,"Deutsche/r","Deutschland","Deutsche",256,"Deutschen","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"474","2022-09-24 14:06:32","2022-09-24 14:10:18",0,100,225,1,"2022-09-24 14:10:19","anonymous","DE",1,1,67,0,1,1,7,7,2,"4|3|2|1|5",65,0,0,0,35,"4|3|2|1|5",2,"4|3|2|1|5",42,41,0,0,17,"4|3|2|1|5",5,38,62,"2|1",3,39,61,"2|1",3,7,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",225,"Deutschen","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"475","2022-09-24 14:10:18","2022-09-24 14:10:51",0,100,33,1,"2022-09-24 14:10:52","anonymous","DE",0.899999976158142,1,49,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",33,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"476","2022-09-24 14:22:37","2022-09-24 14:23:20",0,100,42,1,"2022-09-24 14:23:20","anonymous","DE",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",42,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"477","2022-09-24 14:39:40","2022-09-24 14:40:30",0,100,50,1,"2022-09-24 14:40:32","anonymous","DE",0.899999976158142,1,46,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",50,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"478","2022-09-24 14:53:30","2022-09-24 14:53:46",0,100,15,1,"2022-09-24 14:53:47","anonymous","DE",0.699999988079071,1,20,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",15,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"479","2022-09-24 14:53:15","2022-09-24 14:53:47",0,100,32,1,"2022-09-24 14:53:48","anonymous","DE",0.899999976158142,1,54,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",32,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"480","2022-09-24 15:41:20","2022-09-24 15:49:01",0,100,460,1,"2022-09-24 15:49:01","anonymous","DE",1,1,79,1,1,1,9,9,3,"1|2|3|4|5",42,34,24,0,0,"1|2|3|4|5",2,"1|2|3|4|5",23,21,37,19,0,"1|2|3|4|5",1,60,40,"1|2",1,55,45,"1|2",2,3,2,4,7,2,"Deutsche/r","Deutschland","Deutsche",460,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"481","2022-09-24 16:25:12","2022-09-24 16:26:02",0,100,49,1,"2022-09-24 16:26:02","anonymous","DE",0.899999976158142,1,46,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",49,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"482","2022-09-24 16:32:10","2022-09-24 16:35:51",0,100,221,1,"2022-09-24 16:35:51","anonymous","DE",1,1,36,1,1,1,10,10,2,"4|3|2|1|5",24,50,12,5,9,"4|3|2|1|5",2,"4|3|2|1|5",29,50,14,6,1,"4|3|2|1|5",7,34,66,"2|1",2,70,30,"2|1",2,2,2,4,7,2,"Deutsche/r","Deutschland","Deutsche",221,"Deutschen","Complete","30-39",1,1,"Control","Pass","FL_63","Control","Germany"
"483","2022-09-24 16:42:38","2022-09-24 16:43:41",0,100,63,1,"2022-09-24 16:43:42","anonymous","DE",1,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",63,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"484","2022-09-24 16:55:05","2022-09-24 16:58:06",0,100,180,1,"2022-09-24 16:58:06","anonymous","DE",0.899999976158142,1,74,0,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",4,"4|3|2|1|5",0,0,0,100,0,"4|3|2|1|5",3,0,100,"2|1",4,0,100,"2|1",4,7,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",180,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"485","2022-09-24 17:13:57","2022-09-24 17:14:35",0,100,37,1,"2022-09-24 17:14:36","anonymous","DE",1,1,18,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",37,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"486","2022-09-24 18:49:33","2022-09-24 18:50:31",0,100,58,1,"2022-09-24 18:50:32","anonymous","DE",0.899999976158142,1,52,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",58,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"487","2022-09-24 18:56:39","2022-09-24 19:02:40",0,100,360,1,"2022-09-24 19:02:40","anonymous","DE",1,1,35,0,1,1,9,5,1,"1|2|3|4|5",35,25,0,0,40,"1|2|3|4|5",1,"1|2|3|4|5",19,16,47,18,0,"1|2|3|4|5",3,74,26,"1|2",2,41,59,"1|2",3,4,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",360,"Deutschen","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"488","2022-09-24 19:47:06","2022-09-24 19:47:57",0,100,50,1,"2022-09-24 19:47:58","anonymous","DE",0.899999976158142,1,55,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",50,"Deutschen","Screenout","50-59",NA,NA,"","","","","Germany"
"489","2022-09-24 19:48:10","2022-09-24 19:49:26",0,100,76,1,"2022-09-24 19:49:27","anonymous","DE",1,1,42,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",76,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"490","2022-09-24 19:58:43","2022-09-24 19:59:33",0,100,49,1,"2022-09-24 19:59:33","anonymous","DE",1,1,42,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",49,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"491","2022-09-24 20:24:45","2022-09-24 20:34:26",0,100,580,1,"2022-09-24 20:34:27","anonymous","DE",1,1,54,0,1,1,9,5,1,"1|2|3|4|5",27,44,7,9,13,"1|2|3|4|5",1,"1|2|3|4|5",22,32,12,19,15,"1|2|3|4|5",2,89,11,"1|2",3,78,22,"1|2",3,5,2,4,3,2,"Deutsche/r","Deutschland","Deutsche",580,"Deutschen","Complete","50-59",1,1,"Control","Pass","FL_63","Control","Germany"
"492","2022-09-24 20:46:03","2022-09-24 20:56:27",0,100,623,1,"2022-09-24 20:56:29","anonymous","DE",1,1,59,0,1,1,7,5,1,"4|3|2|1|5",50,30,4,4,12,"4|3|2|1|5",1,"4|3|2|1|5",48,8,8,9,27,"4|3|2|1|5",7,30,70,"2|1",4,39,61,"2|1",4,6,2,4,3,2,"Deutsche/r","Deutschland","Deutsche",623,"Deutschen","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"493","2022-09-24 23:55:37","2022-09-24 23:56:07",0,100,30,1,"2022-09-24 23:56:08","anonymous","DE",0.800000011920929,1,22,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",30,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"494","2022-09-24 23:57:12","2022-09-25 00:14:52",0,100,1060,1,"2022-09-25 00:14:54","anonymous","DE",1,1,53,0,1,1,10,10,2,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",60,30,10,0,0,"1|2|3|4|5",6,60,40,"1|2",2,29,71,"1|2",1,2,2,5,5,2,"Deutsche/r","Deutschland","Deutsche",1060,"Deutschen","Complete","50-59",0,1,"Control","Pass","FL_64","Control","Germany"
"495","2022-09-25 02:39:33","2022-09-25 02:39:52",0,100,19,1,"2022-09-25 02:39:52","anonymous","DE",1,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",19,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"496","2022-09-25 05:55:00","2022-09-25 06:01:22",0,100,382,1,"2022-09-25 06:01:23","anonymous","DE",1,1,33,0,1,1,10,8,1,"4|3|2|1|5",40,29,20,11,0,"4|3|2|1|5",1,"4|3|2|1|5",45,27,22,6,0,"4|3|2|1|5",4,20,80,"2|1",3,35,65,"2|1",3,5,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",382,"Deutschen","Complete","30-39",1,1,"Control","Pass","FL_63","Control","Germany"
"497","2022-09-25 09:01:02","2022-09-25 09:06:29",0,100,326,1,"2022-09-25 09:06:29","anonymous","DE",1,1,60,0,1,1,9,8,1,"4|3|2|1|5",61,14,10,11,4,"4|3|2|1|5",1,"4|3|2|1|5",39,0,0,61,0,"4|3|2|1|5",6,70,30,"2|1",4,30,70,"2|1",3,7,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",326,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"498","2022-09-25 10:10:45","2022-09-25 10:14:58",0,100,252,1,"2022-09-25 10:14:58","anonymous","DE",1,1,34,0,1,1,8,6,2,"1|2|3|4|5",16,26,17,24,17,"1|2|3|4|5",4,"1|2|3|4|5",34,17,5,14,30,"1|2|3|4|5",5,30,70,"1|2",3,43,57,"1|2",2,6,2,4,3,1,"Deutsche/r","Deutschland","Deutsche",252,"Deutschen","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Germany"
