"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_Italian","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"170","2022-09-28 17:10:09","2022-09-28 17:14:21",0,100,251,1,"2022-09-28 17:14:21","anonymous","IT",0.699999988079071,1,48,1,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,59,41,"2|1",4,59,41,"2|1",4,4,2,6,3,1,"Italiano/a","Italia","Italiani",251,"Italiano","Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"171","2022-09-28 17:12:09","2022-09-28 17:15:09",0,100,179,1,"2022-09-28 17:15:09","anonymous","IT",0.800000011920929,1,51,0,1,1,10,10,1,"4|3|2|1|5",66,22,5,7,0,"4|3|2|1|5",1,"4|3|2|1|5",60,24,10,1,5,"4|3|2|1|5",7,63,37,"2|1",3,59,41,"2|1",3,7,2,4,5,1,"Italiano/a","Italia","Italiani",179,"Italiano","Speeder","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"172","2022-09-28 17:11:11","2022-09-28 17:16:44",0,100,332,1,"2022-09-28 17:16:44","anonymous","IT",1,1,25,1,1,1,9,8,3,"4|3|2|1|5",0,0,57,43,0,"4|3|2|1|5",2,"4|3|2|1|5",0,24,47,29,0,"4|3|2|1|5",2,73,27,"2|1",2,18,82,"2|1",4,6,1,NA,NA,NA,"Italiano/a","Italia","Italiani",332,"Italiano","QualityFail","18-29",1,0,"Control","Fail","FL_76","Control","Italy"
"173","2022-09-28 17:12:33","2022-09-28 17:16:52",0,100,258,1,"2022-09-28 17:16:52","anonymous","IT",0.899999976158142,1,52,0,1,1,10,7,1,"4|3|2|1|5",50,0,0,50,0,"4|3|2|1|5",5,"4|3|2|1|5",0,0,0,0,100,"4|3|2|1|5",5,35,65,"2|1",3,29,71,"2|1",3,6,2,4,5,2,"Italiano/a","Italia","Italiani",258,"Italiano","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"174","2022-09-28 17:07:46","2022-09-28 17:17:41",0,100,594,1,"2022-09-28 17:17:41","anonymous","IT",1,1,53,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",4,"1|2|3|4|5",75,0,0,25,0,"1|2|3|4|5",7,0,100,"1|2",4,0,100,"1|2",4,7,2,4,5,1,"Italiano/a","Italia","Italiani",594,"Italiano","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Italy"
"175","2022-09-28 17:15:05","2022-09-28 17:18:02",0,100,176,1,"2022-09-28 17:18:02","anonymous","IT",1,1,40,0,1,1,10,9,1,"4|3|2|1|5",0,0,2,98,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",5,50,50,"2|1",3,40,60,"2|1",3,7,2,6,0,2,"Italiano/a","Italia","Italiani",176,"Italiano","Speeder","40-49",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"176","2022-09-28 17:15:52","2022-09-28 17:18:10",0,100,138,1,"2022-09-28 17:18:12","anonymous","IT",1,1,37,1,1,1,10,9,1,"4|3|2|1|5",28,0,0,60,12,"4|3|2|1|5",1,"4|3|2|1|5",47,13,0,0,40,"4|3|2|1|5",7,67,33,"2|1",3,62,38,"2|1",3,99,2,5,4,1,"Italiano/a","Italia","Italiani",138,"Italiano","Speeder","30-39",0,1,"Control","Pass","FL_64","Control","Italy"
"177","2022-09-28 17:07:22","2022-09-28 17:18:27",0,100,664,1,"2022-09-28 17:18:27","anonymous","IT",1,1,57,0,1,1,10,10,2,"1|2|3|4|5",30,40,10,10,10,"1|2|3|4|5",2,"1|2|3|4|5",20,40,20,10,10,"1|2|3|4|5",6,19,81,"1|2",4,30,70,"1|2",3,6,2,4,6,1,"Italiano/a","Italia","Italiani",664,"Italiano","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Italy"
"178","2022-09-28 17:16:14","2022-09-28 17:19:07",0,100,173,1,"2022-09-28 17:19:08","anonymous","IT",1,1,46,1,1,1,9,8,2,"1|2|3|4|5",42,18,23,17,0,"1|2|3|4|5",2,"1|2|3|4|5",10,49,30,11,0,"1|2|3|4|5",6,27,73,"1|2",3,16,84,"1|2",4,7,2,6,5,1,"Italiano/a","Italia","Italiani",173,"Italiano","Speeder","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"179","2022-09-28 17:06:56","2022-09-28 17:19:11",0,100,734,1,"2022-09-28 17:19:11","anonymous","IT",0.800000011920929,1,25,1,1,1,10,10,1,"1|2|3|4|5",34,54,12,0,0,"1|2|3|4|5",1,"1|2|3|4|5",54,17,29,0,0,"1|2|3|4|5",7,41,59,"1|2",4,28,72,"1|2",3,7,2,6,9,1,"Italiano/a","Italia","Italiani",734,"Italiano","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Italy"
"180","2022-09-28 17:15:15","2022-09-28 17:20:10",0,100,295,1,"2022-09-28 17:20:10","anonymous","IT",0.899999976158142,1,59,0,1,1,8,7,1,"1|2|3|4|5",70,0,0,30,0,"1|2|3|4|5",2,"1|2|3|4|5",80,0,0,0,20,"1|2|3|4|5",6,65,35,"1|2",3,40,60,"1|2",3,99,2,3,1,2,"Italiano/a","Italia","Italiani",295,"Italiano","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"181","2022-09-28 17:16:09","2022-09-28 17:20:34",0,100,264,1,"2022-09-28 17:20:34","anonymous","IT",1,1,34,0,1,1,10,10,2,"4|3|2|1|5",0,53,0,0,47,"4|3|2|1|5",2,"4|3|2|1|5",0,0,0,0,100,"4|3|2|1|5",4,0,100,"2|1",4,41,59,"2|1",3,7,2,4,10,2,"Italiano/a","Italia","Italiani",264,"Italiano","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Italy"
"182","2022-09-28 17:08:57","2022-09-28 17:20:49",0,100,712,1,"2022-09-28 17:20:50","anonymous","IT",NA,1,58,1,1,1,10,10,2,"4|3|2|1|5",30,40,30,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",5,80,20,"2|1",2,50,50,"2|1",3,6,2,4,8,1,"Italiano/a","Italia","Italiani",712,"Italiano","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Italy"
"183","2022-09-28 17:15:50","2022-09-28 17:21:04",0,100,314,1,"2022-09-28 17:21:05","anonymous","IT",0.800000011920929,1,45,0,1,1,8,5,1,"4|3|2|1|5",20,50,20,10,0,"4|3|2|1|5",2,"4|3|2|1|5",0,40,10,20,30,"4|3|2|1|5",6,30,70,"2|1",4,40,60,"2|1",3,5,2,6,5,1,"Italiano/a","Italia","Italiani",314,"Italiano","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"184","2022-09-28 17:15:44","2022-09-28 17:22:12",0,100,388,1,"2022-09-28 17:22:13","anonymous","IT",1,1,31,1,1,1,10,7,2,"4|3|2|1|5",40,60,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",25,75,0,0,0,"4|3|2|1|5",3,0,100,"2|1",2,30,70,"2|1",2,6,2,3,2,2,"Italiano/a","Italia","Italiani",388,"Italiano","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Italy"
"185","2022-09-28 17:19:58","2022-09-28 17:23:24",0,100,205,1,"2022-09-28 17:23:24","anonymous","IT",0.899999976158142,1,60,0,1,1,9,9,1,"1|2|3|4|5",81,0,19,0,0,"1|2|3|4|5",1,"1|2|3|4|5",79,0,21,0,0,"1|2|3|4|5",6,98,2,"1|2",3,75,25,"1|2",3,7,2,7,5,2,"Italiano/a","Italia","Italiani",205,"Italiano","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"186","2022-09-28 17:21:02","2022-09-28 17:23:42",0,100,159,1,"2022-09-28 17:23:42","anonymous","IT",1,1,45,1,1,1,10,10,2,"1|2|3|4|5",75,25,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",36,64,0,0,0,"1|2|3|4|5",7,34,66,"1|2",3,35,65,"1|2",3,7,2,4,8,1,"Italiano/a","Italia","Italiani",159,"Italiano","Speeder","40-49",0,1,"Control","Pass","FL_64","Control","Italy"
"187","2022-09-28 17:16:44","2022-09-28 17:23:45",0,100,420,1,"2022-09-28 17:23:46","anonymous","IT",1,1,47,0,1,1,10,9,1,"1|2|3|4|5",50,28,5,2,15,"1|2|3|4|5",1,"1|2|3|4|5",62,24,6,2,6,"1|2|3|4|5",5,30,70,"1|2",4,62,38,"1|2",3,7,2,4,6,1,"Italiano/a","Italia","Italiani",420,"Italiano","Complete","40-49",1,1,"Control","Pass","FL_63","Control","Italy"
"188","2022-09-28 17:20:59","2022-09-28 17:25:20",0,100,260,1,"2022-09-28 17:25:20","anonymous","IT",0.899999976158142,1,54,0,1,1,6,5,2,"1|2|3|4|5",24,76,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",44,30,26,0,0,"1|2|3|4|5",6,38,62,"1|2",4,51,49,"1|2",3,6,2,6,2,1,"Italiano/a","Italia","Italiani",260,"Italiano","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"189","2022-09-28 17:22:07","2022-09-28 17:26:27",0,100,259,1,"2022-09-28 17:26:27","anonymous","IT",1,1,33,0,1,1,6,6,2,"1|2|3|4|5",30,50,20,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,60,40,"1|2",3,73,27,"1|2",3,4,2,4,4,1,"Italiano/a","Italia","Italiani",259,"Italiano","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"190","2022-09-28 17:17:21","2022-09-28 17:28:12",0,100,650,1,"2022-09-28 17:28:12","anonymous","IT",1,1,66,0,1,1,10,10,1,"4|3|2|1|5",50,45,3,2,0,"4|3|2|1|5",1,"4|3|2|1|5",65,30,3,2,0,"4|3|2|1|5",7,14,86,"2|1",4,18,82,"2|1",4,7,2,4,3,1,"Italiano/a","Italia","Italiani",650,"Italiano","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"191","2022-09-28 17:23:05","2022-09-28 17:28:20",0,100,314,1,"2022-09-28 17:28:20","anonymous","IT",1,1,74,1,1,1,10,10,1,"4|3|2|1|5",0,9,10,81,0,"4|3|2|1|5",2,"4|3|2|1|5",16,53,31,0,0,"4|3|2|1|5",5,46,54,"2|1",4,49,51,"2|1",4,7,2,4,4,1,"Italiano/a","Italia","Italiani",314,"Italiano","Complete","60+",1,0,"Control","Pass","FL_76","Control","Italy"
"192","2022-09-28 17:18:31","2022-09-28 17:28:27",0,100,596,1,"2022-09-28 17:28:27","anonymous","IT",0.899999976158142,1,41,0,1,1,9,7,1,"4|3|2|1|5",82,18,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",75,18,7,0,0,"4|3|2|1|5",5,46,54,"2|1",3,44,56,"2|1",3,6,2,4,6,2,"Italiano/a","Italia","Italiani",596,"Italiano","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Italy"
"193","2022-09-28 17:24:52","2022-09-28 17:29:27",0,100,274,1,"2022-09-28 17:29:28","anonymous","IT",0.899999976158142,1,39,0,1,1,8,6,2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",0,100,0,0,0,"1|2|3|4|5",7,20,80,"1|2",3,80,20,"1|2",1,3,2,5,10,1,"Italiano/a","Italia","Italiani",274,"Italiano","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"194","2022-09-28 17:23:40","2022-09-28 17:29:49",0,100,368,1,"2022-09-28 17:29:49","anonymous","IT",1,1,47,1,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",3,"4|3|2|1|5",0,4,32,64,0,"4|3|2|1|5",7,34,66,"2|1",3,54,46,"2|1",2,6,2,6,10,1,"Italiano/a","Italia","Italiani",368,"Italiano","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Italy"
"195","2022-09-28 17:25:41","2022-09-28 17:30:14",0,100,272,1,"2022-09-28 17:30:18","anonymous","IT",1,1,49,1,1,1,10,9,2,"1|2|3|4|5",28,61,0,0,11,"1|2|3|4|5",2,"1|2|3|4|5",30,55,0,0,15,"1|2|3|4|5",6,56,44,"1|2",4,59,41,"1|2",4,6,2,6,4,2,"Italiano/a","Italia","Italiani",272,"Italiano","Complete","40-49",0,1,"Intervention","Pass","FL_64","Intervention","Italy"
"196","2022-09-28 17:13:44","2022-09-28 17:31:00",0,100,1035,1,"2022-09-28 17:31:00","anonymous","IT",0.800000011920929,1,33,1,1,1,10,9,2,"4|3|2|1|5",16,22,19,20,23,"4|3|2|1|5",2,"4|3|2|1|5",19,8,26,17,30,"4|3|2|1|5",6,50,50,"2|1",3,45,55,"2|1",3,6,2,6,8,1,"Italiano/a","Italia","Italiani",1035,"Italiano","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Italy"
"197","2022-09-28 17:23:36","2022-09-28 17:31:20",0,100,463,1,"2022-09-28 17:31:20","anonymous","IT",1,1,49,0,1,1,10,5,2,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",4,52,48,"1|2",3,35,65,"1|2",3,6,2,4,4,1,"Italiano/a","Italia","Italiani",463,"Italiano","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Italy"
"198","2022-09-28 17:24:52","2022-09-28 17:32:42",0,100,469,1,"2022-09-28 17:32:42","anonymous","IT",1,1,33,1,1,1,10,10,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,70,30,"2|1",3,60,40,"2|1",3,7,2,4,5,1,"Italiano/a","Italia","Italiani",469,"Italiano","Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"199","2022-09-28 17:31:28","2022-09-28 17:33:13",0,100,104,1,"2022-09-28 17:33:13","anonymous","IT",1,1,68,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",104,"Italiano","Screenout","60+",NA,NA,"","","","","Italy"
"200","2022-09-28 17:27:06","2022-09-28 17:34:25",0,100,438,1,"2022-09-28 17:34:26","anonymous","IT",0.800000011920929,1,42,0,1,1,5,5,1,"4|3|2|1|5",0,0,26,74,0,"4|3|2|1|5",2,"4|3|2|1|5",37,29,13,21,0,"4|3|2|1|5",4,60,40,"2|1",3,39,61,"2|1",3,5,2,4,10,2,"Italiano/a","Italia","Italiani",438,"Italiano","Complete","40-49",1,1,"Control","Pass","FL_63","Control","Italy"
"201","2022-09-28 17:07:09","2022-09-28 17:34:56",0,100,1667,1,"2022-09-28 17:34:57","anonymous","IT",1,1,43,0,1,1,8,6,1,"4|3|2|1|5",34,31,23,8,4,"4|3|2|1|5",1,"4|3|2|1|5",30,31,18,13,8,"4|3|2|1|5",7,60,40,"2|1",3,60,40,"2|1",4,7,2,5,1,2,"Italiano/a","Italia","Italiani",1667,"Italiano","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Italy"
"202","2022-09-28 17:32:11","2022-09-28 17:34:57",0,100,166,1,"2022-09-28 17:34:58","anonymous","IT",0.899999976158142,1,37,1,1,1,8,8,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",6,0,100,"1|2",4,0,100,"1|2",4,6,2,4,6,1,"Italiano/a","Italia","Italiani",166,"Italiano","Speeder","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"203","2022-09-28 17:23:10","2022-09-28 17:35:51",0,100,760,1,"2022-09-28 17:35:51","anonymous","IT",1,1,69,1,1,1,10,10,2,"4|3|2|1|5",50,50,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,50,50,"2|1",4,0,100,"2|1",4,5,2,4,5,1,"Italiano/a","Italia","Italiani",760,"Italiano","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"204","2022-09-28 17:26:29","2022-09-28 17:36:14",0,100,584,1,"2022-09-28 17:36:14","anonymous","IT",1,1,47,0,1,1,10,10,1,"4|3|2|1|5",50,0,0,50,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,0,100,"2|1",4,0,100,"2|1",4,7,2,4,10,1,"Italiano/a","Italia","Italiani",584,"Italiano","Complete","40-49",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"205","2022-09-28 17:33:47","2022-09-28 17:36:30",0,100,162,1,"2022-09-28 17:36:30","anonymous","IT",0.800000011920929,1,51,1,1,1,10,5,2,"1|2|3|4|5",62,38,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",59,41,0,0,0,"1|2|3|4|5",7,57,43,"1|2",4,54,46,"1|2",4,6,2,4,2,1,"Italiano/a","Italia","Italiani",162,"Italiano","Speeder","50-59",1,0,"Control","Pass","FL_76","Control","Italy"
"206","2022-09-28 17:32:42","2022-09-28 17:37:11",0,100,268,1,"2022-09-28 17:37:12","anonymous","IT",0.800000011920929,1,43,1,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,48,52,"1|2",4,60,40,"1|2",4,7,2,4,6,2,"Italiano/a","Italia","Italiani",268,"Italiano","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Italy"
"207","2022-09-28 17:15:28","2022-09-28 17:37:53",0,100,1345,1,"2022-09-28 17:37:53","anonymous","IT",1,1,56,1,1,1,9,5,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,29,71,"2|1",4,40,60,"2|1",4,7,2,4,0,1,"Italiano/a","Italia","Italiani",1345,"Italiano","Complete","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"208","2022-09-28 17:40:18","2022-09-28 17:43:39",0,100,200,1,"2022-09-28 17:43:39","anonymous","IT",1,1,42,0,1,1,8,8,2,"4|3|2|1|5",7,70,23,0,0,"4|3|2|1|5",4,"4|3|2|1|5",0,2,42,56,0,"4|3|2|1|5",5,59,41,"2|1",3,78,22,"2|1",2,5,2,6,1,1,"Italiano/a","Italia","Italiani",200,"Italiano","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Italy"
"209","2022-09-28 17:26:20","2022-09-28 17:44:06",0,100,1066,1,"2022-09-28 17:44:08","anonymous","IT",1,1,73,1,1,1,10,10,2,"4|3|2|1|5",52,32,16,0,0,"4|3|2|1|5",1,"4|3|2|1|5",53,29,5,0,13,"4|3|2|1|5",7,20,80,"2|1",4,20,80,"2|1",4,7,2,6,0,1,"Italiano/a","Italia","Italiani",1066,"Italiano","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"210","2022-09-28 17:42:41","2022-09-28 17:45:47",0,100,185,1,"2022-09-28 17:45:47","anonymous","IT",1,1,42,1,1,1,10,10,2,"1|2|3|4|5",26,51,23,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",5,64,36,"1|2",3,56,44,"1|2",2,6,4,NA,NA,NA,"Italiano/a","Italia","Italiani",185,"Italiano","QualityFail","40-49",1,1,"Intervention","Fail","FL_63","Intervention","Italy"
"211","2022-09-28 17:48:41","2022-09-28 17:53:47",0,100,306,1,"2022-09-28 17:53:49","anonymous","IT",1,1,22,1,1,1,10,10,1,"1|2|3|4|5",70,25,0,0,5,"1|2|3|4|5",1,"1|2|3|4|5",65,29,0,0,6,"1|2|3|4|5",7,20,80,"1|2",4,0,100,"1|2",4,7,2,4,6,1,"Italiano/a","Italia","Italiani",306,"Italiano","Complete","18-29",1,0,"Control","Pass","FL_76","Control","Italy"
"212","2022-09-28 17:48:09","2022-09-28 17:56:20",0,100,490,1,"2022-09-28 17:56:20","anonymous","IT",1,1,45,1,1,1,10,10,2,"1|2|3|4|5",52,48,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",72,28,0,0,0,"1|2|3|4|5",5,61,39,"1|2",3,42,58,"1|2",3,5,2,6,5,1,"Italiano/a","Italia","Italiani",490,"Italiano","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Italy"
"213","2022-09-28 17:53:48","2022-09-28 17:59:35",0,100,346,1,"2022-09-28 17:59:35","anonymous","IT",0.899999976158142,1,73,0,1,1,8,8,2,"4|3|2|1|5",48,34,5,0,13,"4|3|2|1|5",1,"4|3|2|1|5",36,36,0,13,15,"4|3|2|1|5",6,25,75,"2|1",4,37,63,"2|1",3,5,2,6,4,1,"Italiano/a","Italia","Italiani",346,"Italiano","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"214","2022-09-28 17:56:22","2022-09-28 18:00:37",0,100,254,1,"2022-09-28 18:00:38","anonymous","IT",0.899999976158142,1,44,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",60,40,0,0,0,"1|2|3|4|5",7,75,25,"1|2",3,30,70,"1|2",4,5,2,6,10,1,"Italiano/a","Italia","Italiani",254,"Italiano","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Italy"
"215","2022-09-28 17:58:10","2022-09-28 18:01:32",0,100,201,1,"2022-09-28 18:01:32","anonymous","IT",1,1,42,0,1,1,5,2,2,"4|3|2|1|5",83,17,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",3,78,9,10,0,"4|3|2|1|5",7,45,55,"2|1",4,13,87,"2|1",3,5,2,6,5,2,"Italiano/a","Italia","Italiani",201,"Italiano","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"216","2022-09-28 18:03:43","2022-09-28 18:04:11",0,100,28,1,"2022-09-28 18:04:11","anonymous","IT",1,1,27,1,1,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Italiano/a","Italia","Italiani",28,"Italiano","Screenout","18-29",NA,NA,"","","","","Italy"
"217","2022-09-28 17:19:24","2022-09-28 18:04:15",0,100,2691,1,"2022-09-28 18:04:15","anonymous","IT",0.899999976158142,1,62,0,1,1,10,10,2,"4|3|2|1|5",0,17,9,74,0,"4|3|2|1|5",2,"4|3|2|1|5",0,27,33,40,0,"4|3|2|1|5",7,40,60,"2|1",4,45,55,"2|1",3,3,2,4,0,2,"Italiano/a","Italia","Italiani",2691,"Italiano","Complete","60+",1,0,"Control","Pass","FL_76","Control","Italy"
"218","2022-09-28 18:03:08","2022-09-28 18:07:16",0,100,247,1,"2022-09-28 18:07:16","anonymous","IT",1,1,46,1,1,1,10,10,3,"1|2|3|4|5",17,4,27,44,8,"1|2|3|4|5",3,"1|2|3|4|5",28,18,19,21,14,"1|2|3|4|5",7,53,47,"1|2",4,37,63,"1|2",4,7,2,6,4,1,"Italiano/a","Italia","Italiani",247,"Italiano","Complete","40-49",1,0,"Control","Pass","FL_76","Control","Italy"
"219","2022-09-28 18:02:18","2022-09-28 18:08:09",0,100,350,1,"2022-09-28 18:08:09","anonymous","IT",0.899999976158142,1,74,1,1,1,10,10,2,"1|2|3|4|5",95,5,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",90,5,5,0,0,"1|2|3|4|5",7,90,10,"1|2",2,90,10,"1|2",1,1,2,4,2,2,"Italiano/a","Italia","Italiani",350,"Italiano","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Italy"
"220","2022-09-28 18:03:19","2022-09-28 18:10:20",0,100,420,1,"2022-09-28 18:10:20","anonymous","IT",1,1,54,0,1,1,10,10,1,"1|2|3|4|5",60,40,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",61,39,0,0,0,"1|2|3|4|5",7,63,37,"1|2",4,63,37,"1|2",4,7,2,4,0,1,"Italiano/a","Italia","Italiani",420,"Italiano","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Italy"
"221","2022-09-28 18:05:47","2022-09-28 18:10:40",0,100,292,1,"2022-09-28 18:10:40","anonymous","IT",0.899999976158142,1,31,0,1,1,5,5,1,"1|2|3|4|5",46,39,15,0,0,"1|2|3|4|5",1,"1|2|3|4|5",37,36,27,0,0,"1|2|3|4|5",4,75,25,"1|2",4,61,39,"1|2",3,5,2,4,5,1,"Italiano/a","Italia","Italiani",292,"Italiano","Complete","30-39",1,1,"Control","Pass","FL_63","Control","Italy"
"222","2022-09-28 18:06:32","2022-09-28 18:12:44",0,100,372,1,"2022-09-28 18:12:44","anonymous","IT",1,1,48,1,1,1,10,10,2,"1|2|3|4|5",50,30,10,10,0,"1|2|3|4|5",2,"1|2|3|4|5",30,15,35,20,0,"1|2|3|4|5",6,60,40,"1|2",3,75,25,"1|2",2,6,2,6,2,1,"Italiano/a","Italia","Italiani",372,"Italiano","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Italy"
"223","2022-09-28 18:03:53","2022-09-28 18:13:29",0,100,575,1,"2022-09-28 18:13:31","anonymous","IT",1,1,47,1,1,1,8,8,1,"4|3|2|1|5",10,20,20,30,20,"4|3|2|1|5",1,"4|3|2|1|5",10,10,20,10,50,"4|3|2|1|5",7,80,20,"2|1",3,70,30,"2|1",2,3,2,4,5,2,"Italiano/a","Italia","Italiani",575,"Italiano","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Italy"
"224","2022-09-28 18:03:58","2022-09-28 18:15:23",0,100,685,1,"2022-09-28 18:15:23","anonymous","IT",0.899999976158142,1,67,0,1,1,4,3,1,"1|2|3|4|5",50,40,10,0,0,"1|2|3|4|5",1,"1|2|3|4|5",50,40,10,0,0,"1|2|3|4|5",7,45,55,"1|2",4,65,35,"1|2",2,3,2,6,3,1,"Italiano/a","Italia","Italiani",685,"Italiano","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Italy"
"225","2022-09-28 18:12:49","2022-09-28 18:16:50",0,100,241,1,"2022-09-28 18:16:52","anonymous","IT",0.899999976158142,1,30,1,1,1,8,8,1,"4|3|2|1|5",46,11,43,0,0,"4|3|2|1|5",1,"4|3|2|1|5",47,2,51,0,0,"4|3|2|1|5",7,72,28,"2|1",4,80,20,"2|1",4,7,2,4,1,2,"Italiano/a","Italia","Italiani",241,"Italiano","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Italy"
