"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_singular_en","Country_en","Nationality_plural_en","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"360","2022-09-29 20:55:03","2022-09-29 20:57:03",0,100,120,1,"2022-09-29 20:57:04","anonymous","EN",1,1,28,1,1,1,9,8,1,"4|3|2|1|5",20,38,25,17,0,"4|3|2|1|5",1,"4|3|2|1|5",43,42,5,10,0,"4|3|2|1|5",6,48,52,"2|1",3,60,40,"2|1",3,7,2,5,3,1,"Canadien/Canadienne","Canada","Canadiens",120,"Canadian","Canada","Canadians","Speeder","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"361","2022-09-29 21:00:55","2022-09-29 21:09:38",0,100,523,1,"2022-09-29 21:09:39","anonymous","EN",1,1,28,1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",523,"Canadian","Canada","Canadians","Screenout","18-29",NA,NA,"","","","","Canada"
"362","2022-09-29 21:25:59","2022-09-29 21:29:13",0,100,193,1,"2022-09-29 21:29:13","anonymous","EN",0.899999976158142,1,22,1,1,1,8,7,1,"1|2|3|4|5",35,35,20,10,0,"1|2|3|4|5",1,"1|2|3|4|5",50,15,10,10,15,"1|2|3|4|5",5,70,30,"1|2",3,40,60,"1|2",3,5,2,5,6,1,"Canadien/Canadienne","Canada","Canadiens",193,"Canadian","Canada","Canadians","Complete","18-29",1,1,"Control","Pass","FL_63","Control","Canada"
"363","2022-09-29 21:24:40","2022-09-29 21:32:49",0,100,488,1,"2022-09-29 21:32:49","anonymous","EN",NA,1,28,1,1,1,10,7,3,"4|3|2|1|5",56,17,19,2,6,"4|3|2|1|5",5,"4|3|2|1|5",66,6,9,15,4,"4|3|2|1|5",4,83,17,"2|1",1,88,12,"2|1",1,999,2,5,10,3,"Canadien/Canadienne","Canada","Canadiens",488,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Canada"
"364","2022-09-29 21:31:45","2022-09-29 21:35:08",0,100,203,1,"2022-09-29 21:35:10","anonymous","EN",0.899999976158142,1,26,1,1,1,0,0,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",7,35,65,"2|1",4,13,87,"2|1",4,5,2,5,2,1,"Canadien/Canadienne","Canada","Canadiens",203,"Canadian","Canada","Canadians","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"365","2022-09-29 21:31:48","2022-09-29 21:36:14",0,100,266,1,"2022-09-29 21:36:14","anonymous","EN",1,1,23,1,1,1,10,10,2,"1|2|3|4|5",10,15,20,50,5,"1|2|3|4|5",2,"1|2|3|4|5",6,20,25,15,34,"1|2|3|4|5",6,94,6,"1|2",3,80,20,"1|2",3,6,2,5,0,1,"Canadien/Canadienne","Canada","Canadiens",266,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Canada"
"366","2022-09-29 21:35:19","2022-09-29 21:38:13",0,100,173,1,"2022-09-29 21:38:13","anonymous","EN",1,1,25,1,1,1,10,10,2,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,100,0,"1|2",4,100,0,"1|2",4,7,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",173,"Canadian","Canada","Canadians","Speeder","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"367","2022-09-29 21:41:55","2022-09-29 21:51:00",0,100,544,1,"2022-09-29 21:51:01","anonymous","EN",1,1,23,1,1,1,10,10,2,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",75,25,0,0,0,"1|2|3|4|5",5,20,80,"1|2",3,20,80,"1|2",3,99,2,6,5,1,"Canadien/Canadienne","Canada","Canadiens",544,"Canadian","Canada","Canadians","Complete","18-29",0,0,"Control","Pass","FL_88","Control","Canada"
"368","2022-09-29 20:58:50","2022-09-29 21:53:14",0,100,3264,1,"2022-09-29 21:53:15","anonymous","EN",1,1,23,1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",3264,"Canadian","Canada","Canadians","Screenout","18-29",NA,NA,"","","","","Canada"
"369","2022-09-29 21:24:05","2022-09-29 21:53:24",0,100,1758,1,"2022-09-29 21:53:24","anonymous","FR-CA",1,1,23,1,1,1,10,10,2,"4|3|2|1|5",25,30,20,25,0,"4|3|2|1|5",2,"4|3|2|1|5",32,40,20,8,0,"4|3|2|1|5",7,23,77,"2|1",3,40,60,"2|1",3,5,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",1758,"Canadian","Canada","Canadians","Complete","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"370","2022-09-29 21:54:02","2022-09-29 21:57:25",0,100,203,1,"2022-09-29 21:57:25","anonymous","EN",1,1,28,1,1,1,10,10,2,"1|2|3|4|5",20,40,20,20,0,"1|2|3|4|5",4,"1|2|3|4|5",15,25,25,35,0,"1|2|3|4|5",7,90,10,"1|2",1,50,50,"1|2",1,2,2,5,9,1,"Canadien/Canadienne","Canada","Canadiens",203,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Control","Pass","FL_64","Control","Canada"
"371","2022-09-29 21:59:34","2022-09-29 22:02:24",0,100,169,1,"2022-09-29 22:02:24","anonymous","EN",1,1,26,1,1,1,10,10,2,"1|2|3|4|5",44,31,17,8,0,"1|2|3|4|5",2,"1|2|3|4|5",53,34,13,0,0,"1|2|3|4|5",4,37,63,"1|2",2,26,74,"1|2",2,5,2,5,8,1,"Canadien/Canadienne","Canada","Canadiens",169,"Canadian","Canada","Canadians","Speeder","18-29",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"372","2022-09-29 22:10:00","2022-09-29 22:10:26",0,100,26,1,"2022-09-29 22:10:26","anonymous","EN",1,1,20,1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",26,"Canadian","Canada","Canadians","Screenout","18-29",NA,NA,"","","","","Canada"
"373","2022-09-29 22:14:47","2022-09-29 22:17:21",0,100,154,1,"2022-09-29 22:17:21","anonymous","EN",0.899999976158142,1,29,1,1,1,7,5,1,"1|2|3|4|5",74,11,11,2,2,"1|2|3|4|5",1,"1|2|3|4|5",66,16,13,2,3,"1|2|3|4|5",5,52,48,"1|2",3,41,59,"1|2",3,5,2,5,4,1,"Canadien/Canadienne","Canada","Canadiens",154,"Canadian","Canada","Canadians","Speeder","18-29",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"374","2022-09-29 22:24:46","2022-09-29 22:27:44",0,100,178,1,"2022-09-29 22:27:44","anonymous","EN",0.899999976158142,1,23,1,1,1,10,10,2,"4|3|2|1|5",46,0,0,54,0,"4|3|2|1|5",4,"4|3|2|1|5",0,9,56,35,0,"4|3|2|1|5",5,61,39,"2|1",2,72,28,"2|1",3,5,2,3,5,2,"Canadien/Canadienne","Canada","Canadiens",178,"Canadian","Canada","Canadians","Speeder","18-29",0,0,"Control","Pass","FL_88","Control","Canada"
"375","2022-09-29 22:43:09","2022-09-29 22:46:00",0,100,171,1,"2022-09-29 22:46:00","anonymous","FR-CA",1,1,26,1,1,1,10,10,1,"1|2|3|4|5",79,21,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",70,30,0,0,0,"1|2|3|4|5",6,65,35,"1|2",3,58,42,"1|2",3,4,2,5,8,1,"Canadien/Canadienne","Canada","Canadiens",171,"Canadian","Canada","Canadians","Speeder","18-29",1,1,"Control","Pass","FL_63","Control","Canada"
"376","2022-09-29 22:42:56","2022-09-29 22:46:05",0,100,188,1,"2022-09-29 22:46:05","anonymous","EN",1,1,24,1,1,1,10,10,1,"4|3|2|1|5",63,25,6,4,2,"4|3|2|1|5",1,"4|3|2|1|5",13,37,18,8,24,"4|3|2|1|5",7,73,27,"2|1",4,30,70,"2|1",4,4,2,5,8,1,"Canadien/Canadienne","Canada","Canadiens",188,"Canadian","Canada","Canadians","Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"377","2022-09-29 23:04:40","2022-09-29 23:09:41",0,100,301,1,"2022-09-29 23:09:41","anonymous","EN",1,1,20,1,1,1,10,10,1,"4|3|2|1|5",75,0,10,5,10,"4|3|2|1|5",1,"4|3|2|1|5",60,15,10,5,10,"4|3|2|1|5",7,40,60,"2|1",4,25,75,"2|1",4,5,2,5,2,1,"Canadien/Canadienne","Canada","Canadiens",301,"Canadian","Canada","Canadians","Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"378","2022-09-29 23:09:43","2022-09-29 23:10:04",0,100,20,1,"2022-09-29 23:10:05","anonymous","EN",0.899999976158142,1,29,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",20,"Canadian","Canada","Canadians","","18-29",NA,NA,"","","","","Canada"
"379","2022-09-29 23:21:42","2022-09-29 23:22:10",0,100,27,1,"2022-09-29 23:22:11","anonymous","EN",0.899999976158142,1,26,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",27,"Canadian","Canada","Canadians","","18-29",NA,NA,"","","","","Canada"
"380","2022-09-29 23:46:52","2022-09-29 23:54:19",0,100,447,1,"2022-09-29 23:54:19","anonymous","EN",0.899999976158142,1,22,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",447,"Canadian","Canada","Canadians","","18-29",NA,NA,"","","","","Canada"
"381","2022-09-30 11:14:24","2022-09-30 11:14:50",0,100,25,1,"2022-09-30 11:14:50","anonymous","EN",0.899999976158142,1,25,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",25,"Canadian","Canada","Canadians","","18-29",NA,NA,"","","","","Canada"
"382","2022-09-30 11:15:41","2022-09-30 11:22:12",0,100,391,1,"2022-09-30 11:22:12","anonymous","EN",1,1,67,0,1,1,10,9,4,"1|2|3|4|5",8,21,35,36,0,"1|2|3|4|5",4,"1|2|3|4|5",16,35,18,18,13,"1|2|3|4|5",1,30,70,"1|2",2,60,40,"1|2",1,2,2,5,5,2,"Canadien/Canadienne","Canada","Canadiens",391,"Canadian","Canada","Canadians","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"383","2022-09-30 11:18:43","2022-09-30 11:22:39",0,100,235,1,"2022-09-30 11:22:39","anonymous","EN",0.899999976158142,1,48,1,1,1,10,9,1,"4|3|2|1|5",35,30,20,15,0,"4|3|2|1|5",1,"4|3|2|1|5",29,36,20,15,0,"4|3|2|1|5",7,40,60,"2|1",4,41,59,"2|1",4,4,2,3,0,1,"Canadien/Canadienne","Canada","Canadiens",235,"Canadian","Canada","Canadians","Complete","40-49",1,0,"Control","Pass","FL_76","Control","Canada"
"384","2022-09-30 11:14:25","2022-09-30 11:24:01",0,100,575,1,"2022-09-30 11:24:01","anonymous","EN",1,1,53,1,1,1,10,8,2,"1|2|3|4|5",60,30,10,0,0,"1|2|3|4|5",2,"1|2|3|4|5",40,42,11,7,0,"1|2|3|4|5",5,29,71,"1|2",3,38,62,"1|2",2,5,2,5,7,1,"Canadien/Canadienne","Canada","Canadiens",575,"Canadian","Canada","Canadians","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Canada"
"385","2022-09-30 11:16:54","2022-09-30 11:25:08",0,100,493,1,"2022-09-30 11:25:08","anonymous","EN",1,1,57,1,1,1,10,10,1,"4|3|2|1|5",50,30,10,10,0,"4|3|2|1|5",1,"4|3|2|1|5",40,30,10,20,0,"4|3|2|1|5",6,70,30,"2|1",4,40,60,"2|1",4,7,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",493,"Canadian","Canada","Canadians","Complete","50-59",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"386","2022-09-30 11:17:12","2022-09-30 11:25:15",0,100,483,1,"2022-09-30 11:25:15","anonymous","EN",1,1,37,1,1,1,10,10,2,"1|2|3|4|5",10,90,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",75,25,0,0,0,"1|2|3|4|5",5,51,49,"1|2",2,56,44,"1|2",1,99,2,4,5,1,"Canadien/Canadienne","Canada","Canadiens",483,"Canadian","Canada","Canadians","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Canada"
"387","2022-09-30 11:24:16","2022-09-30 11:25:30",0,100,74,1,"2022-09-30 11:25:31","anonymous","EN",1,1,62,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Canadien/Canadienne","Canada","Canadiens",74,"Canadian","Canada","Canadians","Screenout","60+",NA,NA,"","","","","Canada"
"388","2022-09-30 11:21:19","2022-09-30 11:25:53",0,100,273,1,"2022-09-30 11:25:53","anonymous","EN",1,1,38,0,1,1,9,9,2,"1|2|3|4|5",51,35,0,0,14,"1|2|3|4|5",2,"1|2|3|4|5",63,28,0,0,9,"1|2|3|4|5",4,39,61,"1|2",3,60,40,"1|2",3,5,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",273,"Canadian","Canada","Canadians","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Canada"
"389","2022-09-30 11:24:23","2022-09-30 11:26:50",0,100,146,1,"2022-09-30 11:26:50","anonymous","EN",1,1,39,0,1,1,8,7,2,"4|3|2|1|5",20,53,11,8,8,"4|3|2|1|5",2,"4|3|2|1|5",24,70,3,3,0,"4|3|2|1|5",6,25,75,"2|1",3,55,45,"2|1",2,5,2,6,6,1,"Canadien/Canadienne","Canada","Canadiens",146,"Canadian","Canada","Canadians","Speeder","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"390","2022-09-30 11:28:11","2022-09-30 11:30:17",0,100,125,1,"2022-09-30 11:30:17","anonymous","EN",1,1,39,1,1,1,8,9,2,"1|2|3|4|5",38,61,1,0,0,"1|2|3|4|5",1,"1|2|3|4|5",78,22,0,0,0,"1|2|3|4|5",7,28,72,"1|2",4,31,69,"1|2",3,6,2,6,4,1,"Canadien/Canadienne","Canada","Canadiens",125,"Canadian","Canada","Canadians","Speeder","30-39",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"391","2022-09-30 11:20:25","2022-09-30 11:30:24",0,100,599,1,"2022-09-30 11:30:25","anonymous","EN",1,1,41,1,1,1,8,6,1,"1|2|3|4|5",48,40,5,2,5,"1|2|3|4|5",1,"1|2|3|4|5",45,34,3,4,14,"1|2|3|4|5",6,10,90,"1|2",4,42,58,"1|2",3,6,2,5,4,1,"Canadien/Canadienne","Canada","Canadiens",599,"Canadian","Canada","Canadians","Complete","40-49",1,1,"Control","Pass","FL_63","Control","Canada"
"392","2022-09-30 11:23:28","2022-09-30 11:33:06",0,100,577,1,"2022-09-30 11:33:07","anonymous","FR-CA",1,1,50,1,1,1,10,10,1,"1|2|3|4|5",50,20,10,10,10,"1|2|3|4|5",1,"1|2|3|4|5",50,10,20,10,10,"1|2|3|4|5",7,8,92,"1|2",4,20,80,"1|2",3,5,2,3,6,2,"Canadien/Canadienne","Canada","Canadiens",577,"Canadian","Canada","Canadians","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"393","2022-09-30 11:30:30","2022-09-30 11:33:30",0,100,179,1,"2022-09-30 11:33:30","anonymous","EN",1,1,45,1,1,1,5,5,3,"4|3|2|1|5",10,17,9,23,41,"4|3|2|1|5",2,"4|3|2|1|5",8,12,10,4,66,"4|3|2|1|5",4,57,43,"2|1",3,40,60,"2|1",2,5,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",179,"Canadian","Canada","Canadians","Speeder","40-49",1,0,"Control","Pass","FL_76","Control","Canada"
"394","2022-09-30 11:25:15","2022-09-30 11:33:36",0,100,500,1,"2022-09-30 11:33:36","anonymous","EN",1,1,60,1,1,1,10,10,1,"4|3|2|1|5",0,32,30,38,0,"4|3|2|1|5",1,"4|3|2|1|5",20,50,10,20,0,"4|3|2|1|5",4,20,80,"2|1",3,40,60,"2|1",4,4,2,6,0,1,"Canadien/Canadienne","Canada","Canadiens",500,"Canadian","Canada","Canadians","Complete","60+",1,1,"Control","Pass","FL_63","Control","Canada"
"395","2022-09-30 11:31:20","2022-09-30 11:35:31",0,100,250,1,"2022-09-30 11:35:31","anonymous","EN",1,1,69,0,1,1,10,10,1,"4|3|2|1|5",49,22,21,8,0,"4|3|2|1|5",1,"4|3|2|1|5",67,20,6,7,0,"4|3|2|1|5",6,7,93,"2|1",4,7,93,"2|1",3,5,2,5,4,1,"Canadien/Canadienne","Canada","Canadiens",250,"Canadian","Canada","Canadians","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"396","2022-09-30 11:28:43","2022-09-30 11:35:58",0,100,435,1,"2022-09-30 11:35:59","anonymous","EN",0.899999976158142,1,36,1,1,1,10,7,1,"4|3|2|1|5",20,15,15,50,0,"4|3|2|1|5",1,"4|3|2|1|5",15,10,20,30,25,"4|3|2|1|5",3,40,60,"2|1",3,40,60,"2|1",3,6,2,2,4,1,"Canadien/Canadienne","Canada","Canadiens",435,"Canadian","Canada","Canadians","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"397","2022-09-30 11:33:51","2022-09-30 11:37:25",0,100,214,1,"2022-09-30 11:37:25","anonymous","EN",0.899999976158142,1,50,1,1,1,8,6,1,"1|2|3|4|5",96,2,0,0,2,"1|2|3|4|5",2,"1|2|3|4|5",44,49,0,0,7,"1|2|3|4|5",2,9,91,"1|2",2,12,88,"1|2",2,6,2,5,7,1,"Canadien/Canadienne","Canada","Canadiens",214,"Canadian","Canada","Canadians","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"398","2022-09-30 11:30:55","2022-09-30 11:37:28",0,100,392,1,"2022-09-30 11:37:29","anonymous","EN",1,1,68,0,1,1,10,7,1,"4|3|2|1|5",65,23,6,6,0,"4|3|2|1|5",1,"4|3|2|1|5",60,28,9,3,0,"4|3|2|1|5",7,77,23,"2|1",3,75,25,"2|1",4,4,2,3,0,1,"Canadien/Canadienne","Canada","Canadiens",392,"Canadian","Canada","Canadians","Complete","60+",1,1,"Control","Pass","FL_63","Control","Canada"
"399","2022-09-30 11:24:59","2022-09-30 11:38:40",0,100,821,1,"2022-09-30 11:38:41","anonymous","FR-CA",0.899999976158142,1,62,1,1,1,10,10,1,"1|2|3|4|5",85,12,1,1,1,"1|2|3|4|5",1,"1|2|3|4|5",73,20,1,1,5,"1|2|3|4|5",4,60,40,"1|2",3,60,40,"1|2",3,6,2,4,5,1,"Canadien/Canadienne","Canada","Canadiens",821,"Canadian","Canada","Canadians","Complete","60+",1,0,"Control","Pass","FL_76","Control","Canada"
"400","2022-09-30 11:37:55","2022-09-30 11:40:08",0,100,133,1,"2022-09-30 11:40:08","anonymous","EN",1,1,35,1,1,1,10,9,1,"4|3|2|1|5",55,27,3,13,2,"4|3|2|1|5",2,"4|3|2|1|5",23,27,23,19,8,"4|3|2|1|5",5,26,74,"2|1",3,15,85,"2|1",3,6,2,5,2,2,"Canadien/Canadienne","Canada","Canadiens",133,"Canadian","Canada","Canadians","Speeder","30-39",1,1,"Control","Pass","FL_63","Control","Canada"
"401","2022-09-30 11:39:07","2022-09-30 11:42:37",0,100,210,1,"2022-09-30 11:42:37","anonymous","EN",1,1,57,1,1,1,9,9,2,"4|3|2|1|5",0,37,13,50,0,"4|3|2|1|5",2,"4|3|2|1|5",30,20,30,20,0,"4|3|2|1|5",5,28,72,"2|1",3,48,52,"2|1",3,5,2,5,5,2,"Canadien/Canadienne","Canada","Canadiens",210,"Canadian","Canada","Canadians","Complete","50-59",1,0,"Control","Pass","FL_76","Control","Canada"
"402","2022-09-30 11:28:40","2022-09-30 11:44:58",0,100,977,1,"2022-09-30 11:44:59","anonymous","EN",1,1,34,0,1,1,10,10,5,"1|2|3|4|5",0,0,0,0,100,"1|2|3|4|5",5,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",4,50,50,"1|2",3,51,49,"1|2",3,99,2,3,5,1,"Canadien/Canadienne","Canada","Canadiens",977,"Canadian","Canada","Canadians","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"403","2022-09-30 11:41:37","2022-09-30 11:45:04",0,100,206,1,"2022-09-30 11:45:05","anonymous","EN",1,1,31,0,1,1,7,8,2,"1|2|3|4|5",68,32,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",13,87,0,0,0,"1|2|3|4|5",7,4,96,"1|2",4,0,100,"1|2",4,7,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",206,"Canadian","Canada","Canadians","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Canada"
"404","2022-09-30 11:41:57","2022-09-30 11:46:14",0,100,256,1,"2022-09-30 11:46:14","anonymous","EN",1,1,32,0,1,1,10,10,1,"4|3|2|1|5",93,0,7,0,0,"4|3|2|1|5",1,"4|3|2|1|5",72,8,9,11,0,"4|3|2|1|5",6,60,40,"2|1",3,18,82,"2|1",3,4,2,5,7,1,"Canadien/Canadienne","Canada","Canadiens",256,"Canadian","Canada","Canadians","Complete","30-39",0,1,"Intervention","Pass","FL_64","Intervention","Canada"
"405","2022-09-30 11:40:38","2022-09-30 11:46:25",0,100,346,1,"2022-09-30 11:46:26","anonymous","EN",1,1,57,1,1,1,10,9,2,"4|3|2|1|5",20,17,38,24,1,"4|3|2|1|5",2,"4|3|2|1|5",24,42,14,7,13,"4|3|2|1|5",5,42,58,"2|1",4,28,72,"2|1",3,5,2,4,5,2,"Canadien/Canadienne","Canada","Canadiens",346,"Canadian","Canada","Canadians","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
"406","2022-09-30 11:31:47","2022-09-30 11:50:19",0,100,1111,1,"2022-09-30 11:50:19","anonymous","EN",0.899999976158142,1,33,0,1,1,10,10,1,"1|2|3|4|5",40,50,1,1,8,"1|2|3|4|5",1,"1|2|3|4|5",52,34,1,1,12,"1|2|3|4|5",4,60,40,"1|2",3,61,39,"1|2",2,99,2,5,5,1,"Canadien/Canadienne","Canada","Canadiens",1111,"Canadian","Canada","Canadians","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Canada"
"407","2022-09-30 12:00:04","2022-09-30 12:04:05",0,100,241,1,"2022-09-30 12:04:05","anonymous","FR-CA",1,1,56,1,1,1,10,10,2,"4|3|2|1|5",77,0,16,7,0,"4|3|2|1|5",2,"4|3|2|1|5",0,10,19,71,0,"4|3|2|1|5",5,19,81,"2|1",4,18,82,"2|1",4,5,2,5,5,2,"Canadien/Canadienne","Canada","Canadiens",241,"Canadian","Canada","Canadians","Complete","50-59",0,1,"Control","Pass","FL_64","Control","Canada"
"408","2022-09-30 12:02:35","2022-09-30 12:05:22",0,100,167,1,"2022-09-30 12:05:23","anonymous","EN",0.899999976158142,1,46,1,1,1,10,10,1,"1|2|3|4|5",55,29,0,0,16,"1|2|3|4|5",1,"1|2|3|4|5",53,36,0,0,11,"1|2|3|4|5",7,15,85,"1|2",4,0,100,"1|2",4,4,2,5,7,1,"Canadien/Canadienne","Canada","Canadiens",167,"Canadian","Canada","Canadians","Speeder","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"409","2022-09-30 12:04:19","2022-09-30 12:08:34",0,100,255,1,"2022-09-30 12:08:35","anonymous","EN",0.899999976158142,1,47,1,1,1,0,0,2,"1|2|3|4|5",0,50,0,0,50,"1|2|3|4|5",5,"1|2|3|4|5",49,51,0,0,0,"1|2|3|4|5",1,50,50,"1|2",2,10,90,"1|2",3,5,2,3,5,3,"Canadien/Canadienne","Canada","Canadiens",255,"Canadian","Canada","Canadians","Complete","40-49",1,1,"Control","Pass","FL_63","Control","Canada"
"410","2022-09-30 12:05:01","2022-09-30 12:12:09",0,100,427,1,"2022-09-30 12:12:10","anonymous","EN",1,1,61,1,1,1,10,10,1,"1|2|3|4|5",64,32,4,0,0,"1|2|3|4|5",1,"1|2|3|4|5",65,10,25,0,0,"1|2|3|4|5",7,41,59,"1|2",4,21,79,"1|2",4,6,2,4,1,1,"Canadien/Canadienne","Canada","Canadiens",427,"Canadian","Canada","Canadians","Complete","60+",1,1,"Control","Pass","FL_63","Control","Canada"
"411","2022-09-30 11:59:40","2022-09-30 12:12:18",0,100,757,1,"2022-09-30 12:12:18","anonymous","EN",1,1,45,1,1,1,9,9,1,"4|3|2|1|5",78,13,5,4,0,"4|3|2|1|5",1,"4|3|2|1|5",66,22,5,7,0,"4|3|2|1|5",6,21,79,"2|1",4,25,75,"2|1",3,6,2,3,5,1,"Canadien/Canadienne","Canada","Canadiens",757,"Canadian","Canada","Canadians","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Canada"
"412","2022-09-30 12:06:56","2022-09-30 12:12:37",0,100,341,1,"2022-09-30 12:12:37","anonymous","FR-CA",1,1,33,1,1,1,10,10,2,"4|3|2|1|5",42,32,13,6,7,"4|3|2|1|5",1,"4|3|2|1|5",56,20,12,7,5,"4|3|2|1|5",5,38,62,"2|1",1,68,32,"2|1",2,3,2,3,9,1,"Canadien/Canadienne","Canada","Canadiens",341,"Canadian","Canada","Canadians","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Canada"
"413","2022-09-30 12:02:25","2022-09-30 12:12:42",0,100,616,1,"2022-09-30 12:12:42","anonymous","EN",1,1,68,1,1,1,8,8,1,"4|3|2|1|5",45,25,10,12,8,"4|3|2|1|5",1,"4|3|2|1|5",50,23,11,10,6,"4|3|2|1|5",6,26,74,"2|1",4,25,75,"2|1",4,5,2,5,4,1,"Canadien/Canadienne","Canada","Canadiens",616,"Canadian","Canada","Canadians","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Canada"
