"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"583","2022-10-04 10:17:02","2022-10-04 10:22:13","0","100","311","1","2022-10-04 10:22:13","anonymous","JA","1","1","83","0","1","1","10","9","1","1|2|3|4|5","50","15","10","10","15","1|2|3|4|5","1","1|2|3|4|5","50","20","10","5","15","1|2|3|4|5","5","50","50","1|2","3","50","50","1|2","3","6","2","3","6","3","日本人","日本","日本人","311","Complete","60+","0","1","Control","Pass","FL_64","Control"
"584","2022-10-04 10:16:51","2022-10-04 10:22:22","0","100","331","1","2022-10-04 10:22:23","anonymous","JA","0.8999999761581421","1","61","0","1","1","10","10","1","4|3|2|1|5","70","30","0","0","0","4|3|2|1|5","1","4|3|2|1|5","80","20","0","0","0","4|3|2|1|5","3","30","70","2|1","3","51","49","2|1","2","5","2","5","4","1","日本人","日本","日本人","331","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"585","2022-10-04 10:20:10","2022-10-04 10:22:52","0","100","162","1","2022-10-04 10:22:52","anonymous","JA","1","1","80","0","1","1","10","10","5","1|2|3|4|5","18","47","35","0","0","1|2|3|4|5","5","1|2|3|4|5","48","34","18","0","0","1|2|3|4|5","4","28","72","1|2","3","41","59","1|2","2","99","2","3","5","1","日本人","日本","日本人","162","Speeder","60+","0","0","Intervention","Pass","FL_88","Intervention"
"586","2022-10-04 10:22:33","2022-10-04 10:22:58","0","100","25","1","2022-10-04 10:22:59","anonymous","JA","0.8999999761581421","1","56","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","25","","50-59","","","","","",""
"587","2022-10-04 10:21:21","2022-10-04 10:23:48","0","100","146","1","2022-10-04 10:23:49","anonymous","JA","0.8999999761581421","1","28","1","1","1","10","6","2","1|2|3|4|5","56","44","0","0","0","1|2|3|4|5","5","1|2|3|4|5","0","0","0","0","100","1|2|3|4|5","1","58","42","1|2","2","40","60","1|2","2","1","2","5","5","1","日本人","日本","日本人","146","Speeder","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"588","2022-10-04 10:18:02","2022-10-04 10:24:00","0","100","358","1","2022-10-04 10:24:01","anonymous","JA","0.8999999761581421","1","26","1","1","1","9","9","2","4|3|2|1|5","60","25","5","5","5","4|3|2|1|5","2","4|3|2|1|5","60","25","5","5","5","4|3|2|1|5","1","80","20","2|1","1","90","10","2|1","2","3","2","3","6","2","日本人","日本","日本人","358","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"589","2022-10-04 10:18:23","2022-10-04 10:25:39","0","100","436","1","2022-10-04 10:25:40","anonymous","JA","0.800000011920929","1","70","0","1","1","10","10","2","1|2|3|4|5","40","60","0","0","0","1|2|3|4|5","2","1|2|3|4|5","40","60","0","0","0","1|2|3|4|5","5","30","70","1|2","3","60","40","1|2","2","5","2","3","8","1","日本人","日本","日本人","436","Complete","60+","0","1","Control","Pass","FL_64","Control"
"590","2022-10-04 10:20:20","2022-10-04 10:26:57","0","100","397","1","2022-10-04 10:26:57","anonymous","JA","1","1","61","0","1","1","10","10","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","5","4|3|2|1|5","27","21","4","0","48","4|3|2|1|5","4","3","97","2|1","4","15","85","2|1","3","99","2","5","5","3","日本人","日本","日本人","397","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"591","2022-10-04 10:24:42","2022-10-04 10:29:04","0","100","261","1","2022-10-04 10:29:05","anonymous","JA","1","1","73","0","1","1","10","10","2","1|2|3|4|5","60","30","0","0","10","1|2|3|4|5","2","1|2|3|4|5","61","29","0","0","10","1|2|3|4|5","4","30","70","1|2","3","50","50","1|2","3","99","2","3","5","1","日本人","日本","日本人","261","Complete","60+","0","1","Control","Pass","FL_64","Control"
"592","2022-10-04 10:27:42","2022-10-04 10:29:49","0","100","127","1","2022-10-04 10:29:49","anonymous","JA","0.800000011920929","1","27","1","1","1","10","5","1","1|2|3|4|5","72","28","0","0","0","1|2|3|4|5","1","1|2|3|4|5","20","28","0","24","28","1|2|3|4|5","2","32","68","1|2","4","76","24","1|2","2","4","2","4","5","1","日本人","日本","日本人","127","Speeder","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"593","2022-10-04 10:24:20","2022-10-04 10:31:39","0","100","439","1","2022-10-04 10:31:40","anonymous","JA","1","1","70","0","1","1","10","10","5","1|2|3|4|5","30","30","20","10","10","1|2|3|4|5","5","1|2|3|4|5","30","30","20","10","10","1|2|3|4|5","1","50","50","1|2","3","50","50","1|2","2","99","2","3","5","1","日本人","日本","日本人","439","Complete","60+","1","1","Control","Pass","FL_63","Control"
"594","2022-10-04 10:22:31","2022-10-04 10:32:27","0","100","595","1","2022-10-04 10:32:27","anonymous","JA","1","1","64","0","1","1","8","8","2","4|3|2|1|5","32","50","5","3","10","4|3|2|1|5","2","4|3|2|1|5","20","50","5","5","20","4|3|2|1|5","1","50","50","2|1","2","50","50","2|1","2","2","2","5","5","1","日本人","日本","日本人","595","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"595","2022-10-04 10:30:42","2022-10-04 10:32:51","0","100","128","1","2022-10-04 10:32:51","anonymous","JA","0.30000001192092896","1","25","1","1","1","10","10","2","4|3|2|1|5","0","59","22","19","0","4|3|2|1|5","2","4|3|2|1|5","22","29","27","11","11","4|3|2|1|5","4","78","22","2|1","3","59","41","2|1","2","4","2","5","5","1","日本人","日本","日本人","128","Speeder","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"596","2022-10-04 10:25:55","2022-10-04 10:33:04","0","100","428","1","2022-10-04 10:33:05","anonymous","JA","0.8999999761581421","1","73","0","1","1","10","10","1","1|2|3|4|5","15","17","27","16","25","1|2|3|4|5","5","1|2|3|4|5","17","17","23","17","26","1|2|3|4|5","5","50","50","1|2","3","42","58","1|2","3","7","2","3","5","3","日本人","日本","日本人","428","Complete","60+","0","0","Control","Pass","FL_88","Control"
"597","2022-10-04 10:28:07","2022-10-04 10:33:35","0","100","328","1","2022-10-04 10:33:35","anonymous","JA","0.8999999761581421","1","64","0","1","1","10","10","1","1|2|3|4|5","81","19","0","0","0","1|2|3|4|5","1","1|2|3|4|5","61","20","19","0","0","1|2|3|4|5","2","13","87","1|2","3","33","67","1|2","3","7","2","3","5","2","日本人","日本","日本人","328","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"598","2022-10-04 10:33:34","2022-10-04 10:33:55","0","100","20","1","2022-10-04 10:33:56","anonymous","JA","0.10000000149011612","1","0","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","20","Screenout","","","","","","",""
"599","2022-10-04 10:24:40","2022-10-04 10:34:34","0","100","593","1","2022-10-04 10:34:34","anonymous","JA","1","1","62","0","1","1","10","10","1","4|3|2|1|5","70","10","10","0","10","4|3|2|1|5","1","4|3|2|1|5","60","20","10","5","5","4|3|2|1|5","4","40","60","2|1","2","20","80","2|1","3","5","2","3","5","1","日本人","日本","日本人","593","Complete","60+","0","0","Control","Pass","FL_88","Control"
"600","2022-10-04 10:33:12","2022-10-04 10:34:45","0","100","93","1","2022-10-04 10:34:45","anonymous","JA","1","1","60","0","1","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","93","","60+","","","","","FL_64",""
"601","2022-10-04 10:33:33","2022-10-04 10:34:46","0","100","72","1","2022-10-04 10:34:46","anonymous","JA","0.800000011920929","1","61","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","72","","60+","","","","","",""
"602","2022-10-04 10:29:51","2022-10-04 10:34:47","0","100","296","1","2022-10-04 10:34:47","anonymous","JA","1","1","71","0","1","1","10","9","1","4|3|2|1|5","33","16","18","17","16","4|3|2|1|5","1","4|3|2|1|5","36","10","17","17","20","4|3|2|1|5","4","40","60","2|1","3","60","40","2|1","","","","","","","日本人","日本","日本人","296","","60+","0","1","Intervention","","FL_64","Intervention"
"603","2022-10-04 10:16:07","2022-10-04 10:34:47","0","100","1119","1","2022-10-04 10:34:48","anonymous","JA","0.8999999761581421","1","71","0","1","1","8","8","2","1|2|3|4|5","0","0","0","50","50","1|2|3|4|5","2","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","5","80","20","1|2","3","100","0","1|2","3","","","","","","日本人","日本","日本人","1119","","60+","1","0","Intervention","","FL_76","Intervention"
"604","2022-10-04 10:28:10","2022-10-04 10:34:51","0","100","401","1","2022-10-04 10:34:52","anonymous","JA","1","1","63","0","1","1","10","10","1","4|3|2|1|5","48","30","10","10","2","4|3|2|1|5","1","4|3|2|1|5","65","20","5","5","5","4|3|2|1|5","5","40","60","2|1","2","","","","","","","","","","日本人","日本","日本人","401","","60+","1","1","Control","","FL_63","Control"
"605","2022-10-04 10:34:33","2022-10-04 10:34:55","0","100","22","1","2022-10-04 10:34:55","anonymous","JA","1","1","68","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","22","","60+","","","","","",""
"606","2022-10-04 10:34:01","2022-10-04 10:34:56","0","100","54","1","2022-10-04 10:34:56","anonymous","JA","1","1","65","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","54","","60+","","","","","",""
"607","2022-10-04 10:33:01","2022-10-04 10:35:06","0","100","124","1","2022-10-04 10:35:06","anonymous","JA","0.8999999761581421","1","63","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","124","","60+","","","","","",""
"608","2022-10-04 10:38:06","2022-10-04 10:40:24","0","100","137","1","2022-10-04 10:40:24","anonymous","JA","0.8999999761581421","1","21","1","1","1","7","6","3","4|3|2|1|5","0","0","60","40","0","4|3|2|1|5","3","4|3|2|1|5","0","0","80","20","0","4|3|2|1|5","3","70","30","2|1","2","60","40","2|1","2","3","2","3","3","2","日本人","日本","日本人","137","Speeder","18-29","1","0","Control","Pass","FL_76","Control"
"609","2022-10-04 10:58:35","2022-10-04 11:09:18","0","100","642","1","2022-10-04 11:09:18","anonymous","JA","0.8999999761581421","1","28","1","1","1","10","8","5","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","5","1|2|3|4|5","63","37","0","0","0","1|2|3|4|5","5","100","0","1|2","3","74","26","1|2","3","4","2","5","7","1","日本人","日本","日本人","642","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"610","2022-10-04 11:16:32","2022-10-04 11:20:44","0","100","251","1","2022-10-04 11:20:44","anonymous","JA","1","1","28","1","1","1","1","4","3","4|3|2|1|5","20","20","50","0","10","4|3|2|1|5","5","4|3|2|1|5","0","0","0","0","100","4|3|2|1|5","3","90","10","2|1","2","50","50","2|1","2","3","2","6","5","2","日本人","日本","日本人","251","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"611","2022-10-04 11:18:05","2022-10-04 11:20:47","0","100","162","1","2022-10-04 11:20:47","anonymous","JA","0.8999999761581421","1","28","1","1","1","10","5","1","4|3|2|1|5","0","0","50","50","0","4|3|2|1|5","1","4|3|2|1|5","0","0","50","50","0","4|3|2|1|5","1","50","50","2|1","1","50","50","2|1","1","1","2","5","5","3","日本人","日本","日本人","162","Speeder","18-29","1","1","Control","Pass","FL_63","Control"
"612","2022-10-04 11:26:10","2022-10-04 11:28:36","0","100","146","1","2022-10-04 11:28:36","anonymous","JA","0.699999988079071","1","20","1","1","1","5","5","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","1","4|3|2|1|5","0","0","28","72","0","4|3|2|1|5","4","61","39","2|1","3","59","41","2|1","2","5","2","3","4","2","日本人","日本","日本人","146","Speeder","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"613","2022-10-04 11:17:32","2022-10-04 11:39:21","0","100","1308","1","2022-10-04 11:39:22","anonymous","JA","1","1","24","1","1","1","10","5","1","4|3|2|1|5","73","10","9","8","0","4|3|2|1|5","4","4|3|2|1|5","34","25","0","0","41","4|3|2|1|5","5","77","23","2|1","2","79","21","2|1","1","4","2","5","4","1","日本人","日本","日本人","1308","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"614","2022-10-04 11:54:03","2022-10-04 11:56:02","0","100","118","1","2022-10-04 11:56:04","anonymous","JA","1","1","27","1","1","1","5","5","5","1|2|3|4|5","65","35","0","0","0","1|2|3|4|5","5","1|2|3|4|5","18","34","19","20","9","1|2|3|4|5","3","56","44","1|2","2","40","60","1|2","2","99","2","3","5","2","日本人","日本","日本人","118","Speeder","18-29","1","0","Control","Pass","FL_76","Control"
"615","2022-10-04 11:57:48","2022-10-04 12:04:31","0","100","403","1","2022-10-04 12:04:31","anonymous","JA","0.8999999761581421","1","23","1","1","1","10","10","1","1|2|3|4|5","30","31","0","0","39","1|2|3|4|5","1","1|2|3|4|5","30","31","0","0","39","1|2|3|4|5","5","19","81","1|2","3","70","30","1|2","3","4","2","5","5","2","日本人","日本","日本人","403","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"616","2022-10-04 12:10:12","2022-10-04 12:12:05","0","100","112","1","2022-10-04 12:12:05","anonymous","JA","0.8999999761581421","1","28","1","1","1","0","0","5","1|2|3|4|5","24","49","24","3","0","1|2|3|4|5","5","1|2|3|4|5","43","57","0","0","0","1|2|3|4|5","3","20","80","1|2","1","12","88","1|2","3","99","2","5","5","3","日本人","日本","日本人","112","Speeder","18-29","0","0","Control","Pass","FL_88","Control"
"617","2022-10-04 12:18:08","2022-10-04 12:23:27","0","100","318","1","2022-10-04 12:23:27","anonymous","JA","0.800000011920929","1","26","1","1","1","10","6","1","4|3|2|1|5","66","19","10","0","5","4|3|2|1|5","2","4|3|2|1|5","54","27","15","0","4","4|3|2|1|5","1","60","40","2|1","2","50","50","2|1","2","5","2","2","0","1","日本人","日本","日本人","318","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"618","2022-10-04 12:28:02","2022-10-04 12:30:07","0","100","125","1","2022-10-04 12:30:09","anonymous","JA","1","1","27","1","1","1","10","9","2","1|2|3|4|5","4","96","0","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","50","50","1|2","1","100","0","1|2","1","1","2","5","5","2","日本人","日本","日本人","125","Speeder","18-29","0","1","Control","Pass","FL_64","Control"
"619","2022-10-04 12:30:45","2022-10-04 12:32:42","0","100","117","1","2022-10-04 12:32:43","anonymous","JA","0.8999999761581421","1","27","1","1","1","10","10","2","1|2|3|4|5","17","21","29","33","0","1|2|3|4|5","2","1|2|3|4|5","38","19","37","6","0","1|2|3|4|5","5","83","17","1|2","4","15","85","1|2","4","4","2","5","6","1","日本人","日本","日本人","117","Speeder","18-29","0","1","Control","Pass","FL_64","Control"
"620","2022-10-04 12:40:26","2022-10-04 12:45:02","0","100","276","1","2022-10-04 12:45:02","anonymous","JA","0.800000011920929","1","29","1","1","1","10","5","2","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","2","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","4","50","50","1|2","2","50","50","1|2","3","3","2","5","5","1","日本人","日本","日本人","276","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"621","2022-10-04 12:41:49","2022-10-04 12:45:55","0","100","246","1","2022-10-04 12:45:56","anonymous","JA","0.8999999761581421","1","26","1","1","1","7","6","1","1|2|3|4|5","60","30","0","10","0","1|2|3|4|5","1","1|2|3|4|5","70","30","0","0","0","1|2|3|4|5","1","50","50","1|2","2","60","40","1|2","2","2","2","6","5","1","日本人","日本","日本人","246","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"622","2022-10-04 12:45:08","2022-10-04 12:47:27","0","100","139","1","2022-10-04 12:47:28","anonymous","JA","0.8999999761581421","1","27","1","1","1","10","5","5","1|2|3|4|5","30","40","30","0","0","1|2|3|4|5","5","1|2|3|4|5","41","34","25","0","0","1|2|3|4|5","3","25","75","1|2","3","27","73","1|2","3","3","2","5","5","2","日本人","日本","日本人","139","Speeder","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"623","2022-10-04 12:43:07","2022-10-04 12:48:02","0","100","295","1","2022-10-04 12:48:02","anonymous","JA","1","1","28","1","1","1","10","5","1","4|3|2|1|5","10","60","10","10","10","4|3|2|1|5","3","4|3|2|1|5","20","30","50","0","0","4|3|2|1|5","1","100","0","2|1","1","100","0","2|1","1","1","2","3","5","2","日本人","日本","日本人","295","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"624","2022-10-04 12:45:40","2022-10-04 12:48:13","0","100","153","1","2022-10-04 12:48:14","anonymous","JA","1","1","29","1","1","1","10","9","2","4|3|2|1|5","17","71","12","0","0","4|3|2|1|5","2","4|3|2|1|5","31","69","0","0","0","4|3|2|1|5","3","37","63","2|1","2","44","56","2|1","2","4","2","5","5","2","日本人","日本","日本人","153","Speeder","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"625","2022-10-04 12:50:23","2022-10-04 12:55:04","0","100","281","1","2022-10-04 12:55:05","anonymous","JA","0.8999999761581421","1","25","1","1","1","10","7","1","4|3|2|1|5","78","22","0","0","0","4|3|2|1|5","1","4|3|2|1|5","58","21","0","21","0","4|3|2|1|5","3","68","32","2|1","3","76","24","2|1","1","4","2","3","5","2","日本人","日本","日本人","281","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"626","2022-10-04 12:54:18","2022-10-04 12:55:33","0","100","75","1","2022-10-04 12:55:34","anonymous","JA","1","1","30","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","75","","30-39","","","","","",""
"627","2022-10-04 12:52:25","2022-10-04 12:56:04","0","100","218","1","2022-10-04 12:56:06","anonymous","JA","0.8999999761581421","1","26","1","1","1","10","10","1","1|2|3|4|5","71","0","0","0","29","1|2|3|4|5","1","1|2|3|4|5","71","0","0","0","29","1|2|3|4|5","5","31","69","1|2","2","42","58","1|2","3","5","2","5","4","1","日本人","日本","日本人","218","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"628","2022-10-04 12:51:36","2022-10-04 12:56:49","0","100","312","1","2022-10-04 12:56:49","anonymous","JA","1","1","25","1","1","1","10","8","2","4|3|2|1|5","17","33","17","9","24","4|3|2|1|5","2","4|3|2|1|5","0","55","25","20","0","4|3|2|1|5","4","60","40","2|1","2","80","20","2|1","2","3","2","6","4","1","日本人","日本","日本人","312","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"629","2022-10-04 12:54:22","2022-10-04 12:58:04","0","100","221","1","2022-10-04 12:58:04","anonymous","JA","0.8999999761581421","1","27","1","1","1","10","10","2","4|3|2|1|5","0","1","39","60","0","4|3|2|1|5","2","4|3|2|1|5","0","41","27","22","10","4|3|2|1|5","5","43","57","2|1","2","28","72","2|1","2","6","2","5","5","1","日本人","日本","日本人","221","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"630","2022-10-04 13:04:27","2022-10-04 13:04:45","0","100","17","1","2022-10-04 13:04:45","anonymous","JA","0.800000011920929","1","29","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","17","","18-29","","","","","",""
"631","2022-10-04 13:30:58","2022-10-04 13:34:45","0","100","226","1","2022-10-04 13:34:45","anonymous","JA","0.800000011920929","1","20","1","1","1","10","10","2","1|2|3|4|5","31","54","15","0","0","1|2|3|4|5","2","1|2|3|4|5","72","21","7","0","0","1|2|3|4|5","2","82","18","1|2","3","24","76","1|2","3","4","2","3","6","2","日本人","日本","日本人","226","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"632","2022-10-04 13:35:22","2022-10-04 13:39:55","0","100","272","1","2022-10-04 13:39:55","anonymous","JA","0.8999999761581421","1","28","1","1","1","0","5","1","1|2|3|4|5","80","20","0","0","0","1|2|3|4|5","2","1|2|3|4|5","20","70","10","0","0","1|2|3|4|5","1","40","60","1|2","3","63","37","1|2","4","3","2","3","5","2","日本人","日本","日本人","272","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"633","2022-10-04 13:30:24","2022-10-04 13:40:46","0","100","622","1","2022-10-04 13:40:47","anonymous","JA","1","1","28","1","1","1","10","9","2","4|3|2|1|5","46","37","10","7","0","4|3|2|1|5","1","4|3|2|1|5","35","34","9","16","6","4|3|2|1|5","3","48","52","2|1","2","61","39","2|1","2","99","2","6","6","1","日本人","日本","日本人","622","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"634","2022-10-04 13:44:48","2022-10-04 13:47:06","0","100","138","1","2022-10-04 13:47:06","anonymous","JA","0.4000000059604645","1","29","1","1","1","10","10","5","1|2|3|4|5","53","37","0","10","0","1|2|3|4|5","5","1|2|3|4|5","36","64","0","0","0","1|2|3|4|5","1","51","49","1|2","1","48","52","1|2","1","1","2","3","5","2","日本人","日本","日本人","138","Speeder","18-29","0","1","Control","Pass","FL_64","Control"
"635","2022-10-04 14:05:21","2022-10-04 14:08:28","0","100","187","1","2022-10-04 14:08:30","anonymous","JA","1","1","25","1","1","1","10","8","2","1|2|3|4|5","28","46","26","0","0","1|2|3|4|5","2","1|2|3|4|5","29","30","0","0","41","1|2|3|4|5","2","35","65","1|2","3","100","0","1|2","2","3","2","5","6","2","日本人","日本","日本人","187","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"636","2022-10-04 14:08:15","2022-10-04 14:19:02","0","100","646","1","2022-10-04 14:19:02","anonymous","JA","0.8999999761581421","1","29","1","1","1","10","10","2","1|2|3|4|5","40","30","5","20","5","1|2|3|4|5","2","1|2|3|4|5","40","30","10","10","10","1|2|3|4|5","1","60","40","1|2","2","70","30","1|2","3","1","2","5","8","1","日本人","日本","日本人","646","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"637","2022-10-04 14:17:24","2022-10-04 14:21:38","0","100","254","1","2022-10-04 14:21:39","anonymous","JA","0.4000000059604645","1","29","1","1","1","10","10","2","4|3|2|1|5","0","15","5","80","0","4|3|2|1|5","3","4|3|2|1|5","10","20","20","50","0","4|3|2|1|5","1","80","20","2|1","1","95","5","2|1","1","2","2","4","5","1","日本人","日本","日本人","254","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"638","2022-10-04 14:31:26","2022-10-04 14:38:45","0","100","439","1","2022-10-04 14:38:45","anonymous","JA","1","1","23","1","1","1","10","10","2","1|2|3|4|5","20","70","0","0","10","1|2|3|4|5","2","1|2|3|4|5","20","70","0","0","10","1|2|3|4|5","2","70","30","1|2","2","70","30","1|2","3","4","2","5","5","2","日本人","日本","日本人","439","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"639","2022-10-04 10:32:04","2022-10-05 00:53:24","0","100","51679","1","2022-10-05 00:53:24","anonymous","JA","0.4000000059604645","1","69","0","1","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","日本人","日本","日本人","51679","","60+","","","","","FL_88",""
"640","2022-10-06 14:48:16","2022-10-06 14:51:27","0","100","191","1","2022-10-06 14:51:28","anonymous","JA","0.8999999761581421","1","29","1","1","1","0","6","4","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","5","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","5","0","100","1|2","3","0","100","1|2","2","3","2","5","4","2","日本人","日本","日本人","191","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"641","2022-10-06 14:47:42","2022-10-06 14:54:21","0","100","398","1","2022-10-06 14:54:22","anonymous","JA","0.8999999761581421","1","23","1","1","1","10","7","2","1|2|3|4|5","20","70","10","0","0","1|2|3|4|5","2","1|2|3|4|5","20","80","0","0","0","1|2|3|4|5","1","65","35","1|2","2","60","40","1|2","2","5","2","5","6","2","日本人","日本","日本人","398","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"642","2022-10-06 14:54:13","2022-10-06 14:59:38","0","100","325","1","2022-10-06 14:59:39","anonymous","JA","1","1","74","0","1","1","10","10","1","1|2|3|4|5","20","15","30","0","35","1|2|3|4|5","1","1|2|3|4|5","46","24","0","0","30","1|2|3|4|5","1","60","40","1|2","3","70","30","1|2","3","4","2","3","6","1","日本人","日本","日本人","325","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"643","2022-10-06 14:56:36","2022-10-06 15:00:18","0","100","222","1","2022-10-06 15:00:19","anonymous","JA","1","1","40","1","1","1","10","8","2","4|3|2|1|5","30","30","15","15","10","4|3|2|1|5","2","4|3|2|1|5","30","40","10","0","20","4|3|2|1|5","1","80","20","2|1","2","80","20","2|1","1","2","2","5","7","1","日本人","日本","日本人","222","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"644","2022-10-06 14:57:58","2022-10-06 15:01:19","0","100","200","1","2022-10-06 15:01:19","anonymous","JA","0.8999999761581421","1","62","0","1","1","9","5","1","1|2|3|4|5","72","28","0","0","0","1|2|3|4|5","1","1|2|3|4|5","69","31","0","0","0","1|2|3|4|5","5","70","30","1|2","3","72","28","1|2","3","6","2","5","6","2","日本人","日本","日本人","200","Complete","60+","1","1","Control","Pass","FL_63","Control"
"645","2022-10-06 14:59:20","2022-10-06 15:01:52","0","100","152","1","2022-10-06 15:01:53","anonymous","JA","0.30000001192092896","1","38","1","1","1","10","10","2","1|2|3|4|5","50","30","20","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","4","0","100","1|2","2","0","100","1|2","3","3","2","5","5","1","日本人","日本","日本人","152","Speeder","30-39","1","0","Control","Pass","FL_76","Control"
"646","2022-10-06 15:01:43","2022-10-06 15:03:45","0","100","121","1","2022-10-06 15:03:45","anonymous","JA","0.8999999761581421","1","46","1","1","1","10","10","4","1|2|3|4|5","72","28","0","0","0","1|2|3|4|5","3","1|2|3|4|5","38","28","34","0","0","1|2|3|4|5","3","52","48","1|2","4","83","17","1|2","4","6","2","5","4","1","日本人","日本","日本人","121","Speeder","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"647","2022-10-06 14:57:44","2022-10-06 15:04:01","0","100","376","1","2022-10-06 15:04:01","anonymous","JA","0.8999999761581421","1","39","1","1","1","10","10","1","4|3|2|1|5","53","47","0","0","0","4|3|2|1|5","2","4|3|2|1|5","40","40","13","7","0","4|3|2|1|5","5","40","60","2|1","3","25","75","2|1","4","5","2","3","5","2","日本人","日本","日本人","376","Complete","30-39","0","1","Intervention","Pass","FL_64","Intervention"
"648","2022-10-06 14:56:00","2022-10-06 15:04:42","0","100","521","1","2022-10-06 15:04:42","anonymous","JA","0.8999999761581421","1","23","0","1","1","10","8","2","1|2|3|4|5","19","35","37","2","7","1|2|3|4|5","1","1|2|3|4|5","33","32","13","9","13","1|2|3|4|5","3","15","85","1|2","2","30","70","1|2","3","5","2","3","4","1","日本人","日本","日本人","521","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
